service_id,date,exception_type
405,20230124,1
405,20230408,1
405,20230622,1
405,20230701,1
405,20230930,1
405,20231226,1
406,20230102,1
406,20230123,1
406,20230408,1
406,20230410,1
406,20230501,1
406,20230622,1
406,20230701,1
406,20230930,1
406,20231002,1
406,20231023,1
406,20231225,1
407,20230408,1
407,20230622,1
407,20230701,1
407,20230930,1
408,20230102,1
408,20230123,1
408,20230124,1
408,20230125,1
408,20230405,1
408,20230408,1
408,20230410,1
408,20230501,1
408,20230701,1
408,20230930,1
408,20231002,1
408,20231023,1
408,20231225,1
408,20231226,1
409,20230124,1
409,20230125,1
409,20230405,1
409,20230408,1
409,20230701,1
409,20230930,1
409,20231226,1
410,20230102,1
410,20230123,1
410,20230125,1
410,20230405,1
410,20230408,1
410,20230410,1
410,20230501,1
410,20230701,1
410,20230930,1
410,20231002,1
410,20231023,1
410,20231225,1
411,20230125,1
411,20230405,1
411,20230408,1
411,20230701,1
411,20230930,1
412,20230102,1
412,20230123,1
412,20230124,1
412,20230408,1
412,20230410,1
412,20230501,1
412,20230701,1
412,20230930,1
412,20231002,1
412,20231023,1
412,20231225,1
412,20231226,1
413,20230124,1
413,20230408,1
413,20230701,1
413,20230930,1
413,20231226,1
414,20230102,1
414,20230123,1
414,20230408,1
414,20230410,1
414,20230501,1
414,20230701,1
414,20230930,1
414,20231002,1
414,20231023,1
414,20231225,1
415,20230408,1
415,20230701,1
415,20230930,1
416,20230102,1
416,20230123,1
416,20230124,1
416,20230125,1
416,20230405,1
416,20230407,1
416,20230410,1
416,20230501,1
416,20230526,1
416,20230622,1
416,20231002,1
416,20231023,1
416,20231225,1
416,20231226,1
417,20230124,1
417,20230125,1
417,20230405,1
417,20230407,1
417,20230526,1
417,20230622,1
417,20231226,1
418,20230102,1
418,20230123,1
418,20230125,1
418,20230405,1
418,20230407,1
418,20230410,1
418,20230501,1
418,20230526,1
418,20230622,1
418,20231002,1
418,20231023,1
418,20231225,1
419,20230125,1
419,20230405,1
419,20230407,1
419,20230526,1
419,20230622,1
420,20230102,1
420,20230123,1
420,20230124,1
420,20230407,1
420,20230410,1
420,20230501,1
420,20230526,1
420,20230622,1
420,20231002,1
420,20231023,1
420,20231225,1
420,20231226,1
421,20230124,1
421,20230407,1
421,20230526,1
421,20230622,1
421,20231226,1
422,20230102,1
422,20230123,1
422,20230407,1
422,20230410,1
422,20230501,1
422,20230526,1
422,20230622,1
422,20231002,1
422,20231023,1
422,20231225,1
423,20230407,1
423,20230526,1
423,20230622,1
424,20230102,1
424,20230123,1
424,20230124,1
424,20230125,1
424,20230405,1
424,20230407,1
424,20230410,1
424,20230501,1
424,20230526,1
424,20231002,1
424,20231023,1
424,20231225,1
424,20231226,1
425,20230124,1
425,20230125,1
425,20230405,1
425,20230407,1
425,20230526,1
425,20231226,1
426,20230102,1
426,20230123,1
426,20230125,1
426,20230405,1
426,20230407,1
426,20230410,1
426,20230501,1
426,20230526,1
426,20231002,1
426,20231023,1
426,20231225,1
427,20230125,1
427,20230405,1
427,20230407,1
427,20230526,1
428,20230102,1
428,20230123,1
428,20230124,1
428,20230407,1
428,20230410,1
428,20230501,1
428,20230526,1
428,20231002,1
428,20231023,1
428,20231225,1
428,20231226,1
429,20230124,1
429,20230407,1
429,20230526,1
429,20231226,1
430,20230102,1
430,20230123,1
430,20230407,1
430,20230410,1
430,20230501,1
430,20230526,1
430,20231002,1
430,20231023,1
430,20231225,1
431,20230407,1
431,20230526,1
432,20230102,1
432,20230123,1
432,20230124,1
432,20230125,1
432,20230405,1
432,20230410,1
432,20230501,1
432,20230622,1
432,20231002,1
432,20231023,1
432,20231225,1
432,20231226,1
433,20230124,1
433,20230125,1
433,20230405,1
433,20230622,1
433,20231226,1
434,20230102,1
434,20230123,1
434,20230125,1
434,20230405,1
434,20230410,1
434,20230501,1
434,20230622,1
434,20231002,1
434,20231023,1
434,20231225,1
435,20230125,1
435,20230405,1
435,20230622,1
436,20230102,1
436,20230123,1
436,20230124,1
436,20230410,1
436,20230501,1
436,20230622,1
436,20231002,1
436,20231023,1
436,20231225,1
436,20231226,1
437,20230124,1
437,20230622,1
437,20231226,1
438,20230102,1
438,20230123,1
438,20230410,1
438,20230501,1
438,20230622,1
438,20231002,1
438,20231023,1
438,20231225,1
439,20230622,1
440,20230102,1
440,20230123,1
440,20230124,1
440,20230125,1
440,20230405,1
440,20230410,1
440,20230501,1
440,20231002,1
440,20231023,1
440,20231225,1
440,20231226,1
441,20230124,1
441,20230125,1
441,20230405,1
441,20231226,1
442,20230102,1
442,20230123,1
442,20230125,1
442,20230405,1
442,20230410,1
442,20230501,1
442,20231002,1
442,20231023,1
442,20231225,1
443,20230125,1
443,20230405,1
444,20230102,1
444,20230123,1
444,20230124,1
444,20230410,1
444,20230501,1
444,20231002,1
444,20231023,1
444,20231225,1
444,20231226,1
445,20230124,1
445,20231226,1
446,20230102,1
446,20230123,1
446,20230410,1
446,20230501,1
446,20231002,1
446,20231023,1
446,20231225,1
448,20230102,1
448,20230123,1
448,20230124,1
448,20230125,1
448,20230405,1
448,20230407,1
448,20230408,1
448,20230410,1
448,20230501,1
448,20230526,1
448,20230622,1
448,20230701,1
448,20230930,1
448,20231002,1
448,20231023,1
448,20231225,1
448,20231226,1
449,20230124,1
449,20230125,1
449,20230405,1
449,20230407,1
449,20230408,1
449,20230526,1
449,20230622,1
449,20230701,1
449,20230930,1
449,20231226,1
450,20230102,1
450,20230123,1
450,20230125,1
450,20230405,1
450,20230407,1
450,20230408,1
450,20230410,1
450,20230501,1
450,20230526,1
450,20230622,1
450,20230701,1
450,20230930,1
450,20231002,1
450,20231023,1
450,20231225,1
451,20230125,1
451,20230405,1
451,20230407,1
451,20230408,1
451,20230526,1
451,20230622,1
451,20230701,1
451,20230930,1
452,20230102,1
452,20230123,1
452,20230124,1
452,20230407,1
452,20230408,1
452,20230410,1
452,20230501,1
452,20230526,1
452,20230622,1
452,20230701,1
452,20230930,1
452,20231002,1
452,20231023,1
452,20231225,1
452,20231226,1
453,20230124,1
453,20230407,1
453,20230408,1
453,20230526,1
453,20230622,1
453,20230701,1
453,20230930,1
453,20231226,1
454,20230102,1
454,20230123,1
454,20230407,1
454,20230408,1
454,20230410,1
454,20230501,1
454,20230526,1
454,20230622,1
454,20230701,1
454,20230930,1
454,20231002,1
454,20231023,1
454,20231225,1
455,20230407,1
455,20230408,1
455,20230526,1
455,20230622,1
455,20230701,1
455,20230930,1
456,20230102,1
456,20230123,1
456,20230124,1
456,20230125,1
456,20230405,1
456,20230407,1
456,20230408,1
456,20230410,1
456,20230501,1
456,20230526,1
456,20230701,1
456,20230930,1
456,20231002,1
456,20231023,1
456,20231225,1
456,20231226,1
457,20230124,1
457,20230125,1
457,20230405,1
457,20230407,1
457,20230408,1
457,20230526,1
457,20230701,1
457,20230930,1
457,20231226,1
458,20230102,1
458,20230123,1
458,20230125,1
458,20230405,1
458,20230407,1
458,20230408,1
458,20230410,1
458,20230501,1
458,20230526,1
458,20230701,1
458,20230930,1
458,20231002,1
458,20231023,1
458,20231225,1
459,20230125,1
459,20230405,1
459,20230407,1
459,20230408,1
459,20230526,1
459,20230701,1
459,20230930,1
460,20230102,1
460,20230123,1
460,20230124,1
460,20230407,1
460,20230408,1
460,20230410,1
460,20230501,1
460,20230526,1
460,20230701,1
460,20230930,1
460,20231002,1
460,20231023,1
460,20231225,1
460,20231226,1
461,20230124,1
461,20230407,1
461,20230408,1
461,20230526,1
461,20230701,1
461,20230930,1
461,20231226,1
462,20230102,1
462,20230123,1
462,20230407,1
462,20230408,1
462,20230410,1
462,20230501,1
462,20230526,1
462,20230701,1
462,20230930,1
462,20231002,1
462,20231023,1
462,20231225,1
463,20230407,1
463,20230408,1
463,20230526,1
463,20230701,1
463,20230930,1
464,20230102,1
464,20230123,1
464,20230124,1
464,20230125,1
464,20230405,1
464,20230408,1
464,20230410,1
464,20230501,1
464,20230622,1
464,20230701,1
464,20230930,1
464,20231002,1
464,20231023,1
464,20231225,1
464,20231226,1
465,20230124,1
465,20230125,1
465,20230405,1
465,20230408,1
465,20230622,1
465,20230701,1
465,20230930,1
465,20231226,1
466,20230102,1
466,20230123,1
466,20230125,1
466,20230405,1
466,20230408,1
466,20230410,1
466,20230501,1
466,20230622,1
466,20230701,1
466,20230930,1
466,20231002,1
466,20231023,1
466,20231225,1
467,20230125,1
467,20230405,1
467,20230408,1
467,20230622,1
467,20230701,1
467,20230930,1
468,20230102,1
468,20230123,1
468,20230124,1
468,20230408,1
468,20230410,1
468,20230501,1
468,20230622,1
468,20230701,1
468,20230930,1
468,20231002,1
468,20231023,1
468,20231225,1
468,20231226,1
469,20230124,1
469,20230408,1
469,20230622,1
469,20230701,1
469,20230930,1
469,20231226,1
470,20230102,1
470,20230123,1
470,20230408,1
470,20230410,1
470,20230501,1
470,20230622,1
470,20230701,1
470,20230930,1
470,20231002,1
470,20231023,1
470,20231225,1
471,20230408,1
471,20230622,1
471,20230701,1
471,20230930,1
472,20230102,1
472,20230123,1
472,20230124,1
472,20230125,1
472,20230405,1
472,20230408,1
472,20230410,1
472,20230501,1
472,20230701,1
472,20230930,1
472,20231002,1
472,20231023,1
472,20231225,1
472,20231226,1
473,20230124,1
473,20230125,1
473,20230405,1
473,20230408,1
473,20230701,1
473,20230930,1
473,20231226,1
474,20230102,1
474,20230123,1
474,20230125,1
474,20230405,1
474,20230408,1
474,20230410,1
474,20230501,1
474,20230701,1
474,20230930,1
474,20231002,1
474,20231023,1
474,20231225,1
475,20230125,1
475,20230405,1
475,20230408,1
475,20230701,1
475,20230930,1
476,20230102,1
476,20230123,1
476,20230124,1
476,20230408,1
476,20230410,1
476,20230501,1
476,20230701,1
476,20230930,1
476,20231002,1
476,20231023,1
476,20231225,1
476,20231226,1
477,20230124,1
477,20230408,1
477,20230701,1
477,20230930,1
477,20231226,1
478,20230102,1
478,20230123,1
478,20230408,1
478,20230410,1
478,20230501,1
478,20230701,1
478,20230930,1
478,20231002,1
478,20231023,1
478,20231225,1
479,20230408,1
479,20230701,1
479,20230930,1
480,20230102,1
480,20230123,1
480,20230124,1
480,20230125,1
480,20230405,1
480,20230407,1
480,20230410,1
480,20230501,1
480,20230526,1
480,20230622,1
480,20231002,1
480,20231023,1
480,20231225,1
480,20231226,1
481,20230124,1
481,20230125,1
481,20230405,1
481,20230407,1
481,20230526,1
481,20230622,1
481,20231226,1
482,20230102,1
482,20230123,1
482,20230125,1
482,20230405,1
482,20230407,1
482,20230410,1
482,20230501,1
482,20230526,1
482,20230622,1
482,20231002,1
482,20231023,1
482,20231225,1
483,20230125,1
483,20230405,1
483,20230407,1
483,20230526,1
483,20230622,1
484,20230102,1
484,20230123,1
484,20230124,1
484,20230407,1
484,20230410,1
484,20230501,1
484,20230526,1
484,20230622,1
484,20231002,1
484,20231023,1
484,20231225,1
484,20231226,1
485,20230124,1
485,20230407,1
485,20230526,1
485,20230622,1
485,20231226,1
486,20230102,1
486,20230123,1
486,20230407,1
486,20230410,1
486,20230501,1
486,20230526,1
486,20230622,1
486,20231002,1
486,20231023,1
486,20231225,1
487,20230407,1
487,20230526,1
487,20230622,1
488,20230102,1
488,20230123,1
488,20230124,1
488,20230125,1
488,20230405,1
488,20230407,1
488,20230410,1
488,20230501,1
488,20230526,1
488,20231002,1
488,20231023,1
488,20231225,1
488,20231226,1
489,20230124,1
489,20230125,1
489,20230405,1
489,20230407,1
489,20230526,1
489,20231226,1
490,20230102,1
490,20230123,1
490,20230125,1
490,20230405,1
490,20230407,1
490,20230410,1
490,20230501,1
490,20230526,1
490,20231002,1
490,20231023,1
490,20231225,1
491,20230125,1
491,20230405,1
491,20230407,1
491,20230526,1
492,20230102,1
492,20230123,1
492,20230124,1
492,20230407,1
492,20230410,1
492,20230501,1
492,20230526,1
492,20231002,1
492,20231023,1
492,20231225,1
492,20231226,1
493,20230124,1
493,20230407,1
493,20230526,1
493,20231226,1
494,20230102,1
494,20230123,1
494,20230407,1
494,20230410,1
494,20230501,1
494,20230526,1
494,20231002,1
494,20231023,1
494,20231225,1
495,20230407,1
495,20230526,1
496,20230102,1
496,20230123,1
496,20230124,1
496,20230125,1
496,20230405,1
496,20230410,1
496,20230501,1
496,20230622,1
496,20231002,1
496,20231023,1
496,20231225,1
496,20231226,1
497,20230124,1
497,20230125,1
497,20230405,1
497,20230622,1
497,20231226,1
498,20230102,1
498,20230123,1
498,20230125,1
498,20230405,1
498,20230410,1
498,20230501,1
498,20230622,1
498,20231002,1
498,20231023,1
498,20231225,1
499,20230125,1
499,20230405,1
499,20230622,1
500,20230102,1
500,20230123,1
500,20230124,1
500,20230410,1
500,20230501,1
500,20230622,1
500,20231002,1
500,20231023,1
500,20231225,1
500,20231226,1
501,20230124,1
501,20230622,1
501,20231226,1
502,20230102,1
502,20230123,1
502,20230410,1
502,20230501,1
502,20230622,1
502,20231002,1
502,20231023,1
502,20231225,1
503,20230622,1
504,20230102,1
504,20230123,1
504,20230124,1
504,20230125,1
504,20230405,1
504,20230410,1
504,20230501,1
504,20231002,1
504,20231023,1
504,20231225,1
504,20231226,1
505,20230124,1
505,20230125,1
505,20230405,1
505,20231226,1
506,20230102,1
506,20230123,1
506,20230125,1
506,20230405,1
506,20230410,1
506,20230501,1
506,20231002,1
506,20231023,1
506,20231225,1
507,20230125,1
507,20230405,1
508,20230102,1
508,20230123,1
508,20230124,1
508,20230410,1
508,20230501,1
508,20231002,1
508,20231023,1
508,20231225,1
508,20231226,1
509,20230124,1
509,20231226,1
510,20230102,1
510,20230123,1
510,20230410,1
510,20230501,1
510,20231002,1
510,20231023,1
510,20231225,1
